From src:'1'	To src:'7'
CHEMBL1689103	68387
CHEMBL1997663	134732
CHEMBL1624071	104044
CHEMBL1503129	109110
CHEMBL272485	34687
CHEMBL233295	27794
CHEMBL221190	4645
CHEMBL1595755	112912
CHEMBL1801785	67571
CHEMBL1304417	105137
CHEMBL1883234	39260
CHEMBL1561358	121276
CHEMBL1651069	70562
CHEMBL1708873	121306
CHEMBL1479205	107327
CHEMBL1889281	93505
CHEMBL2074800	82109
CHEMBL2104925	31610
CHEMBL1702337	93092
CHEMBL1584891	108476
CHEMBL1563647	117223
CHEMBL453991	53460
CHEMBL2208210	79331
CHEMBL485799	4714
CHEMBL2106126	31462
CHEMBL2356922	131294
CHEMBL1928044	69644
CHEMBL1349593	106062
CHEMBL2251591	6049
CHEMBL1476810	89310
CHEMBL1456127	108185
CHEMBL1401774	114810
CHEMBL1272	8805
CHEMBL3186940	103796
CHEMBL1797772	67628
CHEMBL451126	82379
CHEMBL521582	140905
CHEMBL2137226	93554
CHEMBL464364	66641
CHEMBL1887238	96584
CHEMBL1718108	73111
CHEMBL486403	9740
CHEMBL3183531	95077
CHEMBL1491004	120696
CHEMBL1405738	122175
CHEMBL316157	3537
CHEMBL463168	2246
CHEMBL1505197	121141
CHEMBL2107067	135741
CHEMBL349338	136605
CHEMBL1570875	114829
CHEMBL1433255	105534
CHEMBL506204	7948
CHEMBL1699059	92329
CHEMBL3184441	91922
CHEMBL1230813	40585
CHEMBL1608552	123210
CHEMBL1304794	109795
CHEMBL586091	32074
CHEMBL1376592	105298
CHEMBL235934	69930
CHEMBL1501707	116489
CHEMBL266853	48530
CHEMBL465725	27542
CHEMBL3210645	93612
CHEMBL493481	39393
CHEMBL1616433	51210
CHEMBL16024	81733
CHEMBL2144675	124286
CHEMBL1412227	114553
CHEMBL3184617	142283
CHEMBL3833354	32165
CHEMBL3559878	99987
CHEMBL293030	29110
CHEMBL1478970	107935
CHEMBL2165253	68235
CHEMBL1309723	121592
CHEMBL3186608	59065
CHEMBL2147777	136042
CHEMBL1392266	115525
CHEMBL1458107	111207
CHEMBL1487140	143735
CHEMBL3561409	98918
CHEMBL1229592	61400
CHEMBL518568	9775
CHEMBL1616411	93123
CHEMBL1773373	67872
CHEMBL3706574	94386
CHEMBL564590	65379
CHEMBL447696	65762
CHEMBL13030	91541
CHEMBL237548	2452
CHEMBL156791	135217
CHEMBL1091794	93580
CHEMBL1222104	153088
CHEMBL1404069	93631
CHEMBL1895774	82235
CHEMBL1802157	67618
CHEMBL453291	18417
CHEMBL1459021	105145
CHEMBL1823035	69229
CHEMBL1546285	121679
CHEMBL4091783	71972
CHEMBL1200581	53692
CHEMBL67865	132810
CHEMBL1615565	87092
CHEMBL1523400	105425
CHEMBL1565091	112156
CHEMBL216913	43996
CHEMBL1162488	30851
CHEMBL1416229	115553
CHEMBL404515	27843
CHEMBL4240217	75117
CHEMBL499222	80047
CHEMBL2358082	98128
CHEMBL1499364	106002
CHEMBL1732	4562
CHEMBL1490911	115097
CHEMBL939	49668
CHEMBL1172193	149788
CHEMBL1449379	91946
CHEMBL1205174	137378
CHEMBL17860	51368
CHEMBL1449034	81203
CHEMBL1522956	107181
CHEMBL1094	4995
CHEMBL1352325	112226
CHEMBL1201323	59170
CHEMBL1890370	133068
CHEMBL1465164	114730
CHEMBL54044	94119
CHEMBL463338	66554
CHEMBL454808	68465
CHEMBL2220427	48913
CHEMBL3183232	98247
CHEMBL1605232	109733
CHEMBL1894427	113493
CHEMBL282052	6821
CHEMBL243148	50209
CHEMBL1582259	122065
CHEMBL257746	2742
CHEMBL1532941	117136
CHEMBL1699345	91640
CHEMBL19611	137236
CHEMBL2141578	113287
CHEMBL1527089	125449
CHEMBL344384	6145
CHEMBL1490983	105432
CHEMBL455357	10213
CHEMBL1583396	107566
CHEMBL1393060	114323
CHEMBL148159	34965
CHEMBL2355142	99511
CHEMBL1822268	93110
CHEMBL91722	83620
CHEMBL1765415	68298
CHEMBL1094695	67867
CHEMBL370143	7934
CHEMBL1097279	90836
CHEMBL2163966	39263
CHEMBL1567601	107739
CHEMBL365795	32221
CHEMBL1723241	63858
CHEMBL1069	9927
CHEMBL1585221	107819
CHEMBL1207358	15842
CHEMBL1359	404903
CHEMBL1813184	69733
CHEMBL162244	137844
CHEMBL3187437	117503
CHEMBL4300465	33325
CHEMBL1689181	69986
CHEMBL439343	47724
CHEMBL439343	75954
CHEMBL188678	91361
CHEMBL1381835	116094
CHEMBL1325128	120420
CHEMBL454062	93899
CHEMBL2105954	63051
CHEMBL1416960	108988
CHEMBL228511	34692
CHEMBL334635	47664
CHEMBL1442382	108060
CHEMBL1624342	103930
CHEMBL82298	92859
CHEMBL3229459	77270
CHEMBL1430134	107674
CHEMBL1329375	115729
CHEMBL2136464	108710
CHEMBL1385759	112412
CHEMBL2356570	99186
CHEMBL331241	125675
CHEMBL1611749	121255
CHEMBL229169	65414
CHEMBL2107774	76269
CHEMBL1344568	105579
CHEMBL59843	93780
CHEMBL1818094	69291
CHEMBL90074	73849
CHEMBL77552	69356
CHEMBL511	6762
CHEMBL514745	140133
CHEMBL496489	66020
CHEMBL301267	135335
CHEMBL1499755	116299
CHEMBL12314	73378
CHEMBL1526755	123194
CHEMBL107323	51660
CHEMBL2133140	111722
CHEMBL511822	9402
CHEMBL3561178	113954
CHEMBL1081585	30632
CHEMBL1309817	107549
CHEMBL3187978	217301
CHEMBL1479491	116144
CHEMBL1172615	3136
CHEMBL15192	10429
CHEMBL1534811	35038
CHEMBL1330022	74837
CHEMBL375099	66353
CHEMBL3560253	103783
CHEMBL2105198	135348
CHEMBL274226	34808
CHEMBL1338049	116378
CHEMBL1256478	32272
CHEMBL484645	583580
CHEMBL1577970	116169
CHEMBL1511058	117080
CHEMBL1533489	105655
CHEMBL510120	69830
CHEMBL1200922	31804
CHEMBL33891	34878
CHEMBL1448388	116830
CHEMBL4285883	59030
CHEMBL1644098	69333
CHEMBL176049	8828
CHEMBL1593	2560
CHEMBL1991045	95327
CHEMBL72	47781
CHEMBL501316	65830
CHEMBL553090	31909
CHEMBL2104064	135022
CHEMBL1372495	107754
CHEMBL1420391	114744
CHEMBL561922	76944
CHEMBL443703	137092
CHEMBL1517021	107090
CHEMBL1525048	109115
CHEMBL2136735	91413
CHEMBL1200418	4671
CHEMBL13888	34346
CHEMBL2104859	135442
CHEMBL1928588	143514
CHEMBL4071755	17380
CHEMBL4071755	58125
CHEMBL68771	93228
CHEMBL1549439	107500
CHEMBL1201052	6781
CHEMBL1618368	104160
CHEMBL459056	16220
CHEMBL1459090	91536
CHEMBL442717	4331
CHEMBL157981	143441
CHEMBL1413473	94425
CHEMBL195036	48632
CHEMBL1480487	105207
CHEMBL1642210	70592
CHEMBL243587	50198
CHEMBL186526	95033
CHEMBL550432	66570
CHEMBL1201058	32029
CHEMBL1200809	2951
CHEMBL259588	122002
CHEMBL1328968	34831
CHEMBL1428871	116726
CHEMBL1595703	121809
CHEMBL1485869	109037
CHEMBL1689100	68384
CHEMBL1882854	121030
CHEMBL388560	34682
CHEMBL1349730	109581
CHEMBL124241	34209
CHEMBL3182314	32133
CHEMBL282059	16067
CHEMBL94809	43275
CHEMBL1517860	107864
CHEMBL1721174	113175
CHEMBL451168	27725
CHEMBL279548	16434
CHEMBL276310	115239
CHEMBL1469417	121024
CHEMBL45	16796
CHEMBL1612381	105234
CHEMBL1423854	116339
CHEMBL1812786	68159
CHEMBL3582087	3222
CHEMBL1711763	92037
CHEMBL224899	34348
CHEMBL1397703	93388
CHEMBL1555648	109432
CHEMBL1328807	112670
CHEMBL1901822	9447
CHEMBL1547232	123382
CHEMBL1439714	121367
CHEMBL1812645	69833
CHEMBL3184847	80230
CHEMBL1241239	73167
CHEMBL1207957	17730
CHEMBL1376916	92453
CHEMBL2106299	135112
CHEMBL1375444	32616
CHEMBL1689071	69942
CHEMBL1506956	108282
CHEMBL402435	4410
CHEMBL402435	132471
CHEMBL1329004	3362
CHEMBL345124	51240
CHEMBL1621785	93973
CHEMBL263259	17371
CHEMBL1483153	116926
CHEMBL464135	82076
CHEMBL1326071	116574
CHEMBL429023	28201
CHEMBL1524617	134614
CHEMBL2107831	136051
CHEMBL2008503	135130
CHEMBL1594349	109648
CHEMBL1200392	82461
CHEMBL1417524	122035
CHEMBL2355244	100403
CHEMBL1569271	107133
CHEMBL3561913	130442
CHEMBL456606	68616
CHEMBL96292	135202
CHEMBL2139291	130092
CHEMBL3184754	28435
CHEMBL139367	85202
CHEMBL1788384	135465
CHEMBL93836	74562
CHEMBL3187012	145716
CHEMBL2361224	95455
CHEMBL1623848	104224
CHEMBL17157	9453
CHEMBL105139	4732
CHEMBL1562453	106003
CHEMBL1453903	105223
CHEMBL388606	65470
CHEMBL389166	4946
CHEMBL283521	78877
CHEMBL589756	93555
CHEMBL1370508	92559
CHEMBL2105722	135993
CHEMBL3183282	83445
CHEMBL3183282	38629
CHEMBL1488641	121405
CHEMBL1544344	112299
CHEMBL483235	65812
CHEMBL1333502	119937
CHEMBL1372611	107795
CHEMBL1447288	116955
CHEMBL1499858	120622
CHEMBL1651085	70470
CHEMBL1427172	120556
CHEMBL449793	66215
CHEMBL464724	9951
CHEMBL3186976	106882
CHEMBL70246	94615
CHEMBL3305983	34941
CHEMBL3559815	102363
CHEMBL495277	3595
CHEMBL1294	28593
CHEMBL1813072	69762
CHEMBL1341002	122154
CHEMBL1412719	92333
CHEMBL1373925	114864
CHEMBL1348916	114207
CHEMBL1603	9288
CHEMBL1564411	112440
CHEMBL1508678	112700
CHEMBL1928407	69038
CHEMBL3581076	132956
CHEMBL233929	27994
CHEMBL1456668	109682
CHEMBL1316470	3164
CHEMBL1823111	69472
CHEMBL363559	18077
CHEMBL1417624	115079
CHEMBL2035565	155891
CHEMBL99668	134606
CHEMBL1183605	39561
CHEMBL1774423	67907
CHEMBL1572909	105580
CHEMBL1454074	116521
CHEMBL1617726	95022
CHEMBL364005	92829
CHEMBL210635	75718
CHEMBL1363759	112822
CHEMBL1311	6062
CHEMBL1572510	104963
CHEMBL1523331	111425
CHEMBL458347	5371
CHEMBL1269080	70628
CHEMBL136711	135615
CHEMBL1431786	122083
CHEMBL3183440	31439
CHEMBL3040626	104244
CHEMBL1458726	107232
CHEMBL1623529	104085
CHEMBL6641	10027
CHEMBL1427715	112865
CHEMBL1235490	15742
CHEMBL1095777	68575
CHEMBL3181910	82276
CHEMBL1520132	114781
CHEMBL65699	7769
CHEMBL38938	141155
CHEMBL1034	4509
CHEMBL1573050	121301
CHEMBL1395565	91615
CHEMBL390220	149921
CHEMBL337587	93211
CHEMBL1588500	121987
CHEMBL1344206	107881
CHEMBL4061302	133537
CHEMBL1624313	104051
CHEMBL4064157	63695
CHEMBL467405	69523
CHEMBL1508993	117023
CHEMBL1880779	143106
CHEMBL2131199	98626
CHEMBL3182604	38570
CHEMBL1410119	109391
CHEMBL1323624	107560
CHEMBL1565476	38010
CHEMBL157138	51164
CHEMBL1782122	67451
CHEMBL3138706	79728
CHEMBL3182128	128189
CHEMBL602937	93765
CHEMBL1641904	70490
CHEMBL463908	31213
CHEMBL1458446	105297
CHEMBL1549876	116374
CHEMBL1522342	109340
CHEMBL3182514	31648
CHEMBL1377341	109500
CHEMBL1583065	106021
CHEMBL1492428	107898
CHEMBL1347556	120709
CHEMBL1903447	82151
CHEMBL1524968	121369
CHEMBL2140028	117956
CHEMBL1161700	28024
CHEMBL1446331	112379
CHEMBL231389	143072
CHEMBL231389	29737
CHEMBL3039217	114185
CHEMBL451971	81376
CHEMBL325864	9055
CHEMBL1404401	114890
CHEMBL54278	63961
CHEMBL1358828	90107
CHEMBL224814	70274
CHEMBL2358158	109992
CHEMBL2139385	92496
CHEMBL368591	135332
CHEMBL1373720	116797
CHEMBL3184315	33203
CHEMBL1207991	36967
CHEMBL1527479	92686
CHEMBL1450675	149815
CHEMBL256997	94805
CHEMBL375298	134063
CHEMBL2088612	71457
CHEMBL1235226	46807
CHEMBL1789344	67324
CHEMBL1729883	32323
CHEMBL1883819	82019
CHEMBL2252965	18160
CHEMBL2139367	96736
CHEMBL162150	59050
CHEMBL2074876	145331
CHEMBL1425987	108567
CHEMBL448570	135118
CHEMBL504363	5160
CHEMBL3187569	126678
CHEMBL1365261	93006
CHEMBL1454434	120771
CHEMBL262670	147350
CHEMBL262670	2718
CHEMBL165662	38750
CHEMBL1373433	107822
CHEMBL1581	8024
CHEMBL371547	435764
CHEMBL1508337	114392
CHEMBL118857	52701
CHEMBL358900	63596
CHEMBL285848	29623
CHEMBL140000	125562
CHEMBL451836	65649
CHEMBL1823118	69460
CHEMBL1333597	93461
CHEMBL577121	93410
CHEMBL499017	82155
CHEMBL1201207	68603
CHEMBL3218378	59311
CHEMBL2170016	132509
CHEMBL1333440	92500
CHEMBL2111176	135303
CHEMBL445265	2544
CHEMBL3542327	89640
CHEMBL1414826	135255
CHEMBL307301	63906
CHEMBL756	95131
CHEMBL129328	91999
CHEMBL448348	15883
CHEMBL451503	45240
CHEMBL1201233	94761
CHEMBL1325392	105835
CHEMBL1561112	123332
CHEMBL1709	9124
CHEMBL1442447	121612
CHEMBL409803	135950
CHEMBL515914	88272
CHEMBL1618342	104186
CHEMBL1735739	92930
CHEMBL1527367	116187
CHEMBL591992	37664
CHEMBL52229	69832
CHEMBL1201264	6817
CHEMBL3188661	94550
CHEMBL1576191	105343
CHEMBL379810	73653
CHEMBL1231530	31278
CHEMBL58052	34332
CHEMBL1578527	121078
CHEMBL1321591	108177
CHEMBL1420727	116475
CHEMBL1311800	105515
CHEMBL395280	78330
CHEMBL2151591	18185
CHEMBL1730443	92776
CHEMBL1813265	68131
CHEMBL2105211	81729
CHEMBL1312018	105288
CHEMBL2104624	6831
CHEMBL1596647	114681
CHEMBL1341923	119830
CHEMBL1623226	104188
CHEMBL98745	70169
CHEMBL2360898	92640
CHEMBL112953	47628
CHEMBL526170	66591
CHEMBL1539968	107895
CHEMBL3561629	126890
CHEMBL338314	64044
CHEMBL1411	143527
CHEMBL2359019	95473
CHEMBL1603808	113084
CHEMBL1299689	120690
CHEMBL1231491	15710
CHEMBL1595871	109511
CHEMBL1570008	120847
CHEMBL1390232	111362
CHEMBL1495776	108190
CHEMBL4085768	50672
CHEMBL3181818	9549
CHEMBL22025	75291
CHEMBL3184791	32158
CHEMBL1530763	107355
CHEMBL1568626	94208
CHEMBL1325470	107557
CHEMBL1888755	92946
CHEMBL2103979	135915
CHEMBL3559939	98097
CHEMBL3219364	17760
CHEMBL1738990	51174
CHEMBL385517	71272
CHEMBL1601002	107689
CHEMBL1669586	70165
CHEMBL1419914	113224
CHEMBL1311614	115558
CHEMBL504760	15396
CHEMBL44800	88764
CHEMBL1200868	114203
CHEMBL1547470	114625
CHEMBL40883	91921
CHEMBL1370015	117227
CHEMBL251074	87738
CHEMBL2144744	112586
CHEMBL1310021	112319
CHEMBL1905657	38692
CHEMBL1200681	6993
CHEMBL1342468	105999
CHEMBL1813869	69881
CHEMBL2356537	95451
CHEMBL1299914	111290
CHEMBL1200370	82405
CHEMBL1200563	3559
CHEMBL1409937	9955
CHEMBL1380138	117264
CHEMBL116590	94353
CHEMBL1543489	108212
CHEMBL2137654	83999
CHEMBL1471515	120526
CHEMBL2356424	96377
CHEMBL2355924	96899
CHEMBL1716096	92363
CHEMBL1411884	108090
CHEMBL1618779	104079
CHEMBL1683544	70710
CHEMBL1498773	120546
CHEMBL1823037	69231
CHEMBL32147	27916
CHEMBL154111	9014
CHEMBL1328310	135579
CHEMBL641	127342
CHEMBL1396515	125466
CHEMBL1734228	85319
CHEMBL470674	5992
CHEMBL1555985	108421
CHEMBL122972	52392
CHEMBL2147419	69249
CHEMBL1541021	120430
CHEMBL14346	125498
CHEMBL1299407	121357
CHEMBL1369693	131285
CHEMBL2138693	93186
CHEMBL306498	92890
CHEMBL3560712	128136
CHEMBL133647	138922
CHEMBL133647	138216
CHEMBL1489972	123240
CHEMBL146095	31653
CHEMBL751	140536
CHEMBL1328645	112309
CHEMBL2270068	38730
CHEMBL1491941	68578
CHEMBL1555657	111246
CHEMBL3099529	149888
CHEMBL1443773	109287
CHEMBL1385329	116473
CHEMBL3182377	98332
CHEMBL186779	6088
CHEMBL2356872	125959
CHEMBL1689102	68386
CHEMBL1521495	135252
CHEMBL1182696	87642
CHEMBL278255	94459
CHEMBL3188690	82023
CHEMBL170988	8064
CHEMBL317094	135654
CHEMBL1672	3504
CHEMBL1812483	69741
CHEMBL2358156	97551
CHEMBL300520	27667
CHEMBL468034	80885
CHEMBL1200490	59224
CHEMBL291536	92733
CHEMBL1597625	109183
CHEMBL353187	79967
CHEMBL1383035	115058
CHEMBL2105219	134945
CHEMBL1789632	67329
CHEMBL220940	63550
CHEMBL2051959	95011
CHEMBL1878565	53216
CHEMBL1773932	68008
CHEMBL1617212	103899
CHEMBL1559102	109129
CHEMBL107874	45919
CHEMBL2068726	145818
CHEMBL1490108	116181
CHEMBL1496641	114413
CHEMBL3188639	28789
CHEMBL3561816	128666
CHEMBL1566536	105067
CHEMBL2110609	135537
CHEMBL23094	91207
CHEMBL2358397	127998
CHEMBL1384341	109079
CHEMBL2105950	51255
CHEMBL1047	32321
CHEMBL518935	76141
CHEMBL1484306	91533
CHEMBL1559240	116561
CHEMBL1235082	49793
CHEMBL287188	52114
CHEMBL2004232	4835
CHEMBL1522836	31313
CHEMBL1269161	70663
CHEMBL1668344	70053
CHEMBL1481086	109102
CHEMBL410893	17639
CHEMBL458141	66040
CHEMBL1901218	95571
CHEMBL446954	66120
CHEMBL1402138	109294
CHEMBL1398948	74537
CHEMBL2252906	16013
CHEMBL2354710	122837
CHEMBL1495107	131298
CHEMBL24563	35986
CHEMBL1386293	112850
CHEMBL2111164	135172
CHEMBL6628	94445
CHEMBL1430019	119894
CHEMBL1614655	135577
CHEMBL4297206	32129
CHEMBL1275834	6584
CHEMBL22585	136805
CHEMBL1901826	82158
CHEMBL1336329	108450
CHEMBL53268	112688
CHEMBL4298879	29778
CHEMBL1303375	121138
CHEMBL320467	95357
CHEMBL210952	1712
CHEMBL2361753	130896
CHEMBL2107333	76004
CHEMBL2010507	134817
CHEMBL3561626	130798
CHEMBL1468832	78412
CHEMBL1577825	105577
CHEMBL1519575	93978
CHEMBL2288242	139042
CHEMBL244743	490095
CHEMBL496488	66023
CHEMBL1555775	149827
CHEMBL1583171	116151
CHEMBL496458	69207
CHEMBL3182223	61335
CHEMBL1181675	6943
CHEMBL3392000	16390
CHEMBL1689183	69988
CHEMBL1605879	109615
CHEMBL1492041	108172
CHEMBL2106888	135818
CHEMBL1813182	69731
CHEMBL1738972	95255
CHEMBL1607485	121302
CHEMBL1602535	120671
CHEMBL120563	9495
CHEMBL2135881	118153
CHEMBL1533127	111340
CHEMBL1689424	70027
CHEMBL2138372	82428
CHEMBL4244287	59346
CHEMBL1556954	107929
CHEMBL3183676	125768
CHEMBL1315435	93970
CHEMBL1078124	53663
CHEMBL1788388	82263
CHEMBL40257	125424
CHEMBL485777	68023
CHEMBL1449966	113051
CHEMBL1471811	105289
CHEMBL3559839	102440
CHEMBL1545191	112443
CHEMBL2095223	50178
CHEMBL1714279	93469
CHEMBL1236107	90624
CHEMBL1232958	30852
CHEMBL219899	94170
CHEMBL1813813	69837
CHEMBL1502545	107874
CHEMBL1311585	113246
CHEMBL2272378	83557
CHEMBL482603	9403
CHEMBL493893	69529
CHEMBL239243	507393
CHEMBL239243	15891
CHEMBL1534418	59689
CHEMBL3184935	30977
CHEMBL1306437	107136
CHEMBL1581481	108990
CHEMBL1564363	105091
CHEMBL1346628	109283
CHEMBL1390525	107870
CHEMBL1531755	120594
CHEMBL1813178	67412
CHEMBL1602128	109277
CHEMBL1377355	112686
CHEMBL1580474	108183
CHEMBL1444516	104931
CHEMBL1589619	114834
CHEMBL1419309	109216
CHEMBL1495685	105353
CHEMBL548228	86455
CHEMBL3183224	100939
CHEMBL55285	17484
CHEMBL1208903	79087
CHEMBL1329450	121004
CHEMBL511012	64035
CHEMBL193093	92464
CHEMBL1201064	78354
CHEMBL1416084	39300
CHEMBL1240	8482
CHEMBL1235229	45013
CHEMBL137304	81507
CHEMBL33567	143992
CHEMBL6640	16765
CHEMBL1564543	149830
CHEMBL1386934	108562
CHEMBL2360608	106464
CHEMBL38827	156095
CHEMBL1504294	116434
CHEMBL3560685	125965
CHEMBL2138567	97525
CHEMBL3186226	95368
CHEMBL1380100	114559
CHEMBL1578835	121262
CHEMBL1446722	112701
CHEMBL141446	134757
CHEMBL1689076	69946
CHEMBL496192	38585
CHEMBL1900643	116359
CHEMBL1520143	92126
CHEMBL1256392	75366
CHEMBL1327554	94065
CHEMBL1526042	93568
CHEMBL1773982	67975
CHEMBL342995	105337
CHEMBL1423335	120744
CHEMBL1097938	68800
CHEMBL1568113	105121
CHEMBL1911851	69054
CHEMBL1711275	108475
CHEMBL3559872	101352
CHEMBL2133153	83768
CHEMBL1607661	123389
CHEMBL1200343	8025
CHEMBL3593384	8606
CHEMBL1528258	115745
CHEMBL2363137	125569
CHEMBL1455314	116439
CHEMBL1511853	108513
CHEMBL3989706	135647
CHEMBL511647	9165
CHEMBL2356097	6905
CHEMBL3186168	96750
CHEMBL1303580	116397
CHEMBL1916078	50120
CHEMBL15913	16040
CHEMBL1479044	60113
CHEMBL445279	73030
CHEMBL3185720	126430
CHEMBL1323757	111266
CHEMBL463372	66593
CHEMBL75094	138885
CHEMBL1232135	34249
CHEMBL397976	18183
CHEMBL1499065	94091
CHEMBL1201168	93635
CHEMBL4208558	6599
CHEMBL1541522	115713
CHEMBL1352405	115612
CHEMBL1595544	121451
CHEMBL4296995	79693
CHEMBL144730	20552
CHEMBL2143863	95499
CHEMBL105789	6008
CHEMBL468581	18917
CHEMBL190361	73521
CHEMBL1923426	68906
CHEMBL457949	2183
CHEMBL610463	113043
CHEMBL2362736	102629
CHEMBL243549	149880
CHEMBL74415	3360
CHEMBL60475	156209
CHEMBL60475	156145
CHEMBL1544324	116888
CHEMBL1610638	91527
CHEMBL1325149	92931
CHEMBL1174	291902
CHEMBL1488064	107855
CHEMBL1459382	112187
CHEMBL3183557	82787
CHEMBL1310025	112838
CHEMBL1503559	114508
CHEMBL460702	91409
CHEMBL2355356	95379
CHEMBL2110655	135347
CHEMBL2023369	4321
CHEMBL207413	81306
CHEMBL3545057	53773
CHEMBL1350376	120705
CHEMBL1603046	117085
CHEMBL1501250	114328
CHEMBL1823108	69469
CHEMBL65063	92303
CHEMBL265068	60958
CHEMBL461164	24786
CHEMBL3184198	28891
CHEMBL165373	34104
CHEMBL262636	51357
CHEMBL373081	81283
CHEMBL354234	77048
CHEMBL354234	77051
CHEMBL482796	81564
CHEMBL1688951	29556
CHEMBL4290319	149949
CHEMBL1386201	121227
CHEMBL1329101	92290
CHEMBL1466644	121593
CHEMBL1802158	67619
CHEMBL55415	9062
CHEMBL1409273	116097
CHEMBL1584579	115568
CHEMBL465181	4940
CHEMBL1625607	135144
CHEMBL1433066	119984
CHEMBL1574387	94211
CHEMBL1457320	112263
CHEMBL476186	140420
CHEMBL2141022	128319
CHEMBL137283	34204
CHEMBL1492616	119892
CHEMBL2386825	5580
CHEMBL1256746	93680
CHEMBL510150	65357
CHEMBL1532224	120530
CHEMBL384467	41879
CHEMBL16102	37830
CHEMBL2144737	119013
CHEMBL1482624	117003
CHEMBL1774401	67281
CHEMBL590799	135632
CHEMBL1318877	105590
CHEMBL1370733	105162
CHEMBL369779	84162
CHEMBL3184829	87430
CHEMBL1538076	30965
CHEMBL479291	32277
CHEMBL1877829	93191
CHEMBL205007	38135
CHEMBL376359	72323
CHEMBL1606954	94239
CHEMBL121548	80837
CHEMBL3183346	50098
CHEMBL1498083	119936
CHEMBL1598484	114788
CHEMBL1369807	107785
CHEMBL1441032	104981
CHEMBL2103802	85079
CHEMBL1200961	3184
CHEMBL1232792	83258
CHEMBL3188597	131152
CHEMBL399336	27663
CHEMBL1200686	135888
CHEMBL1345327	109589
CHEMBL1346312	114987
CHEMBL572434	90888
CHEMBL1256459	84327
CHEMBL323186	47825
CHEMBL323186	47827
CHEMBL323186	47826
CHEMBL323186	7101
CHEMBL1302893	139469
CHEMBL501867	79401
CHEMBL2204398	81265
CHEMBL3916849	91357
CHEMBL1617724	104094
CHEMBL2356076	128567
CHEMBL1200770	91662
CHEMBL1334615	119848
CHEMBL464292	70126
CHEMBL3182510	101262
CHEMBL135416	32879
CHEMBL2251312	82170
CHEMBL256147	124959
CHEMBL256147	60257
CHEMBL256147	28229
CHEMBL136800	34605
CHEMBL3184660	111044
CHEMBL471083	65709
CHEMBL1504716	119966
CHEMBL4285345	17899
CHEMBL1599559	115736
CHEMBL1459528	107049
CHEMBL1516690	109766
CHEMBL71309	138840
CHEMBL1084625	93430
CHEMBL1384080	111371
CHEMBL2135582	96741
CHEMBL1464283	112896
CHEMBL1911048	8501
CHEMBL346323	109282
CHEMBL2106606	135476
CHEMBL1782126	68066
CHEMBL2012312	70335
CHEMBL2376814	70543
CHEMBL1524779	121404
CHEMBL4297395	48042
CHEMBL317052	135613
CHEMBL582878	33070
CHEMBL458875	135964
CHEMBL1564795	85014
CHEMBL1545349	119955
CHEMBL1212979	12060
CHEMBL391574	74739
CHEMBL1398846	108376
CHEMBL3228124	132172
CHEMBL426110	5731
CHEMBL1510593	116305
CHEMBL1368356	121656
CHEMBL1315789	92499
CHEMBL513708	66387
CHEMBL567588	1148
CHEMBL1576580	112968
CHEMBL2358549	100984
CHEMBL2360364	112514
CHEMBL2355421	114004
CHEMBL522251	15723
CHEMBL276462	3540
CHEMBL1236196	45825
CHEMBL1594484	116681
CHEMBL1551643	78901
CHEMBL1334783	105710
CHEMBL1201117	77498
CHEMBL2136191	124264
CHEMBL1352294	111447
CHEMBL3185566	132187
CHEMBL1201349	135804
CHEMBL4117365	37656
CHEMBL455579	69693
CHEMBL3186312	94985
CHEMBL2144875	94886
CHEMBL457258	66601
CHEMBL462962	66303
CHEMBL1172531	31469
CHEMBL1307371	112413
CHEMBL1200971	34613
CHEMBL1347853	116864
CHEMBL1371372	123379
CHEMBL1359533	112320
CHEMBL2138996	95542
CHEMBL3707369	134717
CHEMBL1813866	69878
CHEMBL2074599	4733
CHEMBL1461917	109305
CHEMBL1411712	108308
CHEMBL16068	3179
CHEMBL3833368	134692
CHEMBL1526434	94641
CHEMBL497318	69477
CHEMBL1531413	109270
CHEMBL1568830	115650
CHEMBL1303459	121677
CHEMBL1372341	32013
CHEMBL480500	4387
CHEMBL506487	75621
CHEMBL3182679	79937
CHEMBL1650	3897
CHEMBL1536588	107095
CHEMBL1448825	121180
CHEMBL3426621	136046
CHEMBL1814385	69810
CHEMBL1089334	93419
CHEMBL1689096	68395
CHEMBL1974554	79804
CHEMBL1395447	82516
CHEMBL3218581	91449
CHEMBL45281	93069
CHEMBL1630577	29534
CHEMBL1391544	116294
CHEMBL3182660	135056
CHEMBL2362206	106242
CHEMBL522471	66391
CHEMBL29188	94682
CHEMBL1270112	93346
CHEMBL250450	68352
CHEMBL2111113	37736
CHEMBL2218926	93757
CHEMBL16217	34444
CHEMBL1573393	121232
CHEMBL1384987	113145
CHEMBL582355	31172
CHEMBL2360348	99478
CHEMBL1360475	116808
CHEMBL3186899	74794
CHEMBL1342348	121221
CHEMBL1310336	92484
CHEMBL2425137	3978
CHEMBL1621981	103961
CHEMBL1504088	114257
CHEMBL1431009	94223
CHEMBL81429	36419
CHEMBL471298	65383
CHEMBL1447369	15547
CHEMBL462851	70408
CHEMBL1631980	70333
CHEMBL1222152	4093
CHEMBL104565	65787
CHEMBL1341393	105300
CHEMBL1201313	135207
CHEMBL1347758	113245
CHEMBL1377376	107763
CHEMBL576066	4573
CHEMBL290299	141154
CHEMBL4214817	65461
