geneID	reactionID
ENSG00000165029	R_HMR_5530
ENSG00000103257	R_HMR_5531
ENSG00000165029	R_HMR_5531
ENSG00000103257	R_HMR_5532
ENSG00000165029	R_HMR_5532
ENSG00000103257	R_HMR_5533
ENSG00000165029	R_HMR_5533
ENSG00000103257	R_HMR_5534
ENSG00000165029	R_HMR_5534
ENSG00000103257	R_HMR_5535
ENSG00000165029	R_HMR_5535
ENSG00000103257	R_HMR_5536
ENSG00000165029	R_HMR_5536
ENSG00000103257	R_HMR_5537
ENSG00000165029	R_HMR_5537
ENSG00000103257	R_HMR_5538
ENSG00000165029	R_HMR_5538
ENSG00000103257	R_HMR_5539
ENSG00000165029	R_HMR_5539
ENSG00000103257	R_HMR_5540
ENSG00000165029	R_HMR_5540
ENSG00000103257	R_HMR_5541
ENSG00000165029	R_HMR_5541
ENSG00000103257	R_HMR_5547
ENSG00000188687	R_HMR_5547
ENSG00000021488	R_HMR_5550
ENSG00000138079	R_HMR_5550
ENSG00000103064	R_HMR_5578
ENSG00000103257	R_HMR_5578
ENSG00000168003	R_HMR_5578
ENSG00000103064	R_HMR_5579
ENSG00000103257	R_HMR_5579
ENSG00000103064	R_HMR_5580
ENSG00000103257	R_HMR_5580
ENSG00000103064	R_HMR_5581
ENSG00000103257	R_HMR_5581
ENSG00000103064	R_HMR_5582
ENSG00000103257	R_HMR_5582
ENSG00000103064	R_HMR_5583
ENSG00000103257	R_HMR_5583
ENSG00000103064	R_HMR_5584
ENSG00000103257	R_HMR_5584
ENSG00000103064	R_HMR_5585
ENSG00000103257	R_HMR_5585
ENSG00000103064	R_HMR_5586
ENSG00000103257	R_HMR_5586
ENSG00000103064	R_HMR_5587
ENSG00000103257	R_HMR_5587
ENSG00000103064	R_HMR_5588
ENSG00000103257	R_HMR_5588
ENSG00000103064	R_HMR_5589
ENSG00000103257	R_HMR_5589
ENSG00000103064	R_HMR_5590
ENSG00000103257	R_HMR_5590
ENSG00000103064	R_HMR_5591
ENSG00000103257	R_HMR_5591
ENSG00000103064	R_HMR_5592
ENSG00000103257	R_HMR_5592
ENSG00000103064	R_HMR_5593
ENSG00000103257	R_HMR_5593
ENSG00000103064	R_HMR_5594
ENSG00000103257	R_HMR_5594
ENSG00000103064	R_HMR_5595
ENSG00000103257	R_HMR_5595
ENSG00000103064	R_HMR_5596
ENSG00000103257	R_HMR_5596
ENSG00000103064	R_HMR_5597
ENSG00000103257	R_HMR_5597
ENSG00000103064	R_HMR_5598
ENSG00000103257	R_HMR_5598
ENSG00000103064	R_HMR_5599
ENSG00000103257	R_HMR_5599
ENSG00000103064	R_HMR_5600
ENSG00000103257	R_HMR_5600
ENSG00000103064	R_HMR_5601
ENSG00000103257	R_HMR_5601
ENSG00000103064	R_HMR_5602
ENSG00000103257	R_HMR_5602
ENSG00000103064	R_HMR_5603
ENSG00000105281	R_HMR_5603
ENSG00000103064	R_HMR_5604
ENSG00000105281	R_HMR_5604
ENSG00000115902	R_HMR_5604
ENSG00000103064	R_HMR_5605
ENSG00000103257	R_HMR_5605
ENSG00000103064	R_HMR_5606
ENSG00000103257	R_HMR_5606
ENSG00000103064	R_HMR_5607
ENSG00000103257	R_HMR_5607
ENSG00000103064	R_HMR_5608
ENSG00000103257	R_HMR_5608
ENSG00000103064	R_HMR_5609
ENSG00000105281	R_HMR_5609
ENSG00000115902	R_HMR_5609
ENSG00000103064	R_HMR_5610
ENSG00000103257	R_HMR_5610
ENSG00000103064	R_HMR_5611
ENSG00000103257	R_HMR_5611
ENSG00000103064	R_HMR_5612
ENSG00000105281	R_HMR_5612
ENSG00000103064	R_HMR_5613
ENSG00000103257	R_HMR_5613
ENSG00000103064	R_HMR_5614
ENSG00000105281	R_HMR_5614
ENSG00000115902	R_HMR_5614
ENSG00000103064	R_HMR_5615
ENSG00000103257	R_HMR_5615
ENSG00000103064	R_HMR_5616
ENSG00000103257	R_HMR_5616
ENSG00000103064	R_HMR_5617
ENSG00000103257	R_HMR_5617
ENSG00000103064	R_HMR_5618
ENSG00000105281	R_HMR_5618
ENSG00000103064	R_HMR_5619
ENSG00000105281	R_HMR_5619
ENSG00000103064	R_HMR_5620
ENSG00000103257	R_HMR_5620
ENSG00000103064	R_HMR_5621
ENSG00000103257	R_HMR_5621
ENSG00000103064	R_HMR_5622
ENSG00000103257	R_HMR_5622
ENSG00000103064	R_HMR_5623
ENSG00000103257	R_HMR_5623
ENSG00000103064	R_HMR_5624
ENSG00000105281	R_HMR_5624
ENSG00000103064	R_HMR_5625
ENSG00000103257	R_HMR_5625
ENSG00000103064	R_HMR_5626
ENSG00000103257	R_HMR_5626
ENSG00000103064	R_HMR_5627
ENSG00000105281	R_HMR_5627
ENSG00000103064	R_HMR_5628
ENSG00000103257	R_HMR_5628
ENSG00000103064	R_HMR_5629
ENSG00000105281	R_HMR_5629
ENSG00000103064	R_HMR_5630
ENSG00000103257	R_HMR_5630
ENSG00000103064	R_HMR_5631
ENSG00000103257	R_HMR_5631
ENSG00000103064	R_HMR_5632
ENSG00000103257	R_HMR_5632
ENSG00000103064	R_HMR_5633
ENSG00000105281	R_HMR_5633
ENSG00000115902	R_HMR_5633
ENSG00000103064	R_HMR_5634
ENSG00000105281	R_HMR_5634
ENSG00000103064	R_HMR_5635
ENSG00000103257	R_HMR_5635
ENSG00000103064	R_HMR_5636
ENSG00000103257	R_HMR_5636
ENSG00000103064	R_HMR_5637
ENSG00000103257	R_HMR_5637
ENSG00000103064	R_HMR_5638
ENSG00000103257	R_HMR_5638
ENSG00000103064	R_HMR_5639
ENSG00000105281	R_HMR_5639
ENSG00000115902	R_HMR_5639
ENSG00000103064	R_HMR_5640
ENSG00000103257	R_HMR_5640
ENSG00000103064	R_HMR_5641
ENSG00000103257	R_HMR_5641
ENSG00000103064	R_HMR_5642
ENSG00000105281	R_HMR_5642
ENSG00000103064	R_HMR_5643
ENSG00000103257	R_HMR_5643
ENSG00000103064	R_HMR_5644
ENSG00000105281	R_HMR_5644
ENSG00000115902	R_HMR_5644
ENSG00000103064	R_HMR_5645
ENSG00000103257	R_HMR_5645
ENSG00000103064	R_HMR_5646
ENSG00000103257	R_HMR_5646
ENSG00000103064	R_HMR_5647
ENSG00000103257	R_HMR_5647
ENSG00000103064	R_HMR_5648
ENSG00000103257	R_HMR_5648
ENSG00000103064	R_HMR_5649
ENSG00000103257	R_HMR_5649
ENSG00000103064	R_HMR_5650
ENSG00000103257	R_HMR_5650
ENSG00000103064	R_HMR_5651
ENSG00000103257	R_HMR_5651
ENSG00000103064	R_HMR_5652
ENSG00000103257	R_HMR_5652
ENSG00000103064	R_HMR_5653
ENSG00000103257	R_HMR_5653
ENSG00000103064	R_HMR_5654
ENSG00000103257	R_HMR_5654
ENSG00000103064	R_HMR_5655
ENSG00000103257	R_HMR_5655
ENSG00000103064	R_HMR_5656
ENSG00000103257	R_HMR_5656
ENSG00000103064	R_HMR_5657
ENSG00000103257	R_HMR_5657
ENSG00000103064	R_HMR_5658
ENSG00000103257	R_HMR_5658
ENSG00000103064	R_HMR_5659
ENSG00000103257	R_HMR_5659
ENSG00000103064	R_HMR_5660
ENSG00000103257	R_HMR_5660
ENSG00000103064	R_HMR_5661
ENSG00000103257	R_HMR_5661
ENSG00000103064	R_HMR_5662
ENSG00000103257	R_HMR_5662
ENSG00000103064	R_HMR_5663
ENSG00000103257	R_HMR_5663
ENSG00000103064	R_HMR_5664
ENSG00000103257	R_HMR_5664
ENSG00000103064	R_HMR_5665
ENSG00000103257	R_HMR_5665
ENSG00000103064	R_HMR_5666
ENSG00000103257	R_HMR_5666
ENSG00000103064	R_HMR_5667
ENSG00000103257	R_HMR_5667
ENSG00000103064	R_HMR_5668
ENSG00000103257	R_HMR_5668
ENSG00000103064	R_HMR_5669
ENSG00000103257	R_HMR_5669
ENSG00000103064	R_HMR_5670
ENSG00000103257	R_HMR_5670
ENSG00000103064	R_HMR_5671
ENSG00000103257	R_HMR_5671
ENSG00000103064	R_HMR_5672
ENSG00000103257	R_HMR_5672
ENSG00000103064	R_HMR_5673
ENSG00000103257	R_HMR_5673
ENSG00000103064	R_HMR_5674
ENSG00000103257	R_HMR_5674
ENSG00000103064	R_HMR_5675
ENSG00000103257	R_HMR_5675
ENSG00000103064	R_HMR_5676
ENSG00000103257	R_HMR_5676
ENSG00000103064	R_HMR_5708
ENSG00000105281	R_HMR_5708
ENSG00000115902	R_HMR_5708
ENSG00000103064	R_HMR_5709
ENSG00000105281	R_HMR_5709
ENSG00000115902	R_HMR_5709
ENSG00000103064	R_HMR_5710
ENSG00000105281	R_HMR_5710
ENSG00000115902	R_HMR_5710
ENSG00000103064	R_HMR_5717
ENSG00000105281	R_HMR_5717
ENSG00000115902	R_HMR_5717
ENSG00000103064	R_HMR_5719
ENSG00000105281	R_HMR_5719
ENSG00000115902	R_HMR_5719
ENSG00000151012	R_HMR_5719
ENSG00000103064	R_HMR_5753
ENSG00000105281	R_HMR_5753
ENSG00000103064	R_HMR_5754
ENSG00000105281	R_HMR_5754
ENSG00000103064	R_HMR_5755
ENSG00000105281	R_HMR_5755
ENSG00000103064	R_HMR_5760
ENSG00000105281	R_HMR_5760
ENSG00000103064	R_HMR_5764
ENSG00000105281	R_HMR_5764
ENSG00000103064	R_HMR_5783
ENSG00000105281	R_HMR_5783
ENSG00000115902	R_HMR_5783
ENSG00000103064	R_HMR_5784
ENSG00000105281	R_HMR_5784
ENSG00000103064	R_HMR_5785
ENSG00000105281	R_HMR_5785
ENSG00000115902	R_HMR_5785
ENSG00000103064	R_HMR_5790
ENSG00000105281	R_HMR_5790
ENSG00000115902	R_HMR_5790
ENSG00000103064	R_HMR_5793
ENSG00000105281	R_HMR_5793
ENSG00000103064	R_HMR_5842
ENSG00000138079	R_HMR_5842
ENSG00000155465	R_HMR_5842
ENSG00000103064	R_HMR_5873
ENSG00000155465	R_HMR_5873
ENSG00000168003	R_HMR_5873
ENSG00000021488	R_HMR_5907
ENSG00000103064	R_HMR_5907
ENSG00000138079	R_HMR_5907
ENSG00000021488	R_HMR_5908
ENSG00000103064	R_HMR_5908
ENSG00000138079	R_HMR_5908
ENSG00000021488	R_HMR_5909
ENSG00000103064	R_HMR_5909
ENSG00000138079	R_HMR_5909
ENSG00000021488	R_HMR_5910
ENSG00000103064	R_HMR_5910
ENSG00000138079	R_HMR_5910
ENSG00000021488	R_HMR_5911
ENSG00000103064	R_HMR_5911
ENSG00000138079	R_HMR_5911
ENSG00000021488	R_HMR_5912
ENSG00000103064	R_HMR_5912
ENSG00000138079	R_HMR_5912
ENSG00000021488	R_HMR_5913
ENSG00000103064	R_HMR_5913
ENSG00000138079	R_HMR_5913
ENSG00000021488	R_HMR_5914
ENSG00000103064	R_HMR_5914
ENSG00000138079	R_HMR_5914
ENSG00000021488	R_HMR_5915
ENSG00000103064	R_HMR_5915
ENSG00000138079	R_HMR_5915
ENSG00000021488	R_HMR_5916
ENSG00000103064	R_HMR_5916
ENSG00000138079	R_HMR_5916
ENSG00000021488	R_HMR_5917
ENSG00000103064	R_HMR_5917
ENSG00000138079	R_HMR_5917
ENSG00000021488	R_HMR_5918
ENSG00000103064	R_HMR_5918
ENSG00000138079	R_HMR_5918
ENSG00000021488	R_HMR_5919
ENSG00000103064	R_HMR_5919
ENSG00000138079	R_HMR_5919
ENSG00000021488	R_HMR_5920
ENSG00000103064	R_HMR_5920
ENSG00000138079	R_HMR_5920
ENSG00000021488	R_HMR_5921
ENSG00000103064	R_HMR_5921
ENSG00000138079	R_HMR_5921
ENSG00000021488	R_HMR_5922
ENSG00000103064	R_HMR_5922
ENSG00000138079	R_HMR_5922
ENSG00000021488	R_HMR_5923
ENSG00000103064	R_HMR_5923
ENSG00000138079	R_HMR_5923
ENSG00000021488	R_HMR_5924
ENSG00000103064	R_HMR_5924
ENSG00000138079	R_HMR_5924
ENSG00000021488	R_HMR_5925
ENSG00000103064	R_HMR_5925
ENSG00000138079	R_HMR_5925
ENSG00000021488	R_HMR_5926
ENSG00000103064	R_HMR_5926
ENSG00000138079	R_HMR_5926
ENSG00000021488	R_HMR_5927
ENSG00000103064	R_HMR_5927
ENSG00000138079	R_HMR_5927
ENSG00000021488	R_HMR_5928
ENSG00000103064	R_HMR_5928
ENSG00000138079	R_HMR_5928
ENSG00000021488	R_HMR_5929
ENSG00000103064	R_HMR_5929
ENSG00000138079	R_HMR_5929
ENSG00000021488	R_HMR_5930
ENSG00000103064	R_HMR_5930
ENSG00000138079	R_HMR_5930
ENSG00000021488	R_HMR_5931
ENSG00000103064	R_HMR_5931
ENSG00000138079	R_HMR_5931
ENSG00000021488	R_HMR_5932
ENSG00000103064	R_HMR_5932
ENSG00000138079	R_HMR_5932
ENSG00000021488	R_HMR_5933
ENSG00000103064	R_HMR_5933
ENSG00000138079	R_HMR_5933
ENSG00000021488	R_HMR_5934
ENSG00000103064	R_HMR_5934
ENSG00000138079	R_HMR_5934
ENSG00000021488	R_HMR_5935
ENSG00000103064	R_HMR_5935
ENSG00000138079	R_HMR_5935
ENSG00000021488	R_HMR_5936
ENSG00000103064	R_HMR_5936
ENSG00000138079	R_HMR_5936
ENSG00000021488	R_HMR_5937
ENSG00000103064	R_HMR_5937
ENSG00000138079	R_HMR_5937
ENSG00000021488	R_HMR_5938
ENSG00000103064	R_HMR_5938
ENSG00000138079	R_HMR_5938
ENSG00000021488	R_HMR_5939
ENSG00000103064	R_HMR_5939
ENSG00000138079	R_HMR_5939
ENSG00000021488	R_HMR_5940
ENSG00000103064	R_HMR_5940
ENSG00000138079	R_HMR_5940
ENSG00000021488	R_HMR_5941
ENSG00000103064	R_HMR_5941
ENSG00000138079	R_HMR_5941
ENSG00000021488	R_HMR_5942
ENSG00000103064	R_HMR_5942
ENSG00000138079	R_HMR_5942
ENSG00000021488	R_HMR_5943
ENSG00000103064	R_HMR_5943
ENSG00000138079	R_HMR_5943
ENSG00000021488	R_HMR_5944
ENSG00000103064	R_HMR_5944
ENSG00000138079	R_HMR_5944
ENSG00000021488	R_HMR_5945
ENSG00000103064	R_HMR_5945
ENSG00000138079	R_HMR_5945
ENSG00000021488	R_HMR_5946
ENSG00000103064	R_HMR_5946
ENSG00000138079	R_HMR_5946
ENSG00000021488	R_HMR_5947
ENSG00000103064	R_HMR_5947
ENSG00000138079	R_HMR_5947
ENSG00000021488	R_HMR_5948
ENSG00000103064	R_HMR_5948
ENSG00000138079	R_HMR_5948
ENSG00000021488	R_HMR_5949
ENSG00000103064	R_HMR_5949
ENSG00000138079	R_HMR_5949
ENSG00000021488	R_HMR_5950
ENSG00000103064	R_HMR_5950
ENSG00000138079	R_HMR_5950
ENSG00000021488	R_HMR_5951
ENSG00000103064	R_HMR_5951
ENSG00000138079	R_HMR_5951
ENSG00000021488	R_HMR_5952
ENSG00000103064	R_HMR_5952
ENSG00000138079	R_HMR_5952
ENSG00000021488	R_HMR_5953
ENSG00000103064	R_HMR_5953
ENSG00000138079	R_HMR_5953
ENSG00000021488	R_HMR_5954
ENSG00000103064	R_HMR_5954
ENSG00000138079	R_HMR_5954
ENSG00000021488	R_HMR_5955
ENSG00000103064	R_HMR_5955
ENSG00000138079	R_HMR_5955
ENSG00000021488	R_HMR_5956
ENSG00000103064	R_HMR_5956
ENSG00000138079	R_HMR_5956
ENSG00000021488	R_HMR_5957
ENSG00000103064	R_HMR_5957
ENSG00000138079	R_HMR_5957
ENSG00000021488	R_HMR_5958
ENSG00000103064	R_HMR_5958
ENSG00000138079	R_HMR_5958
ENSG00000021488	R_HMR_5959
ENSG00000103064	R_HMR_5959
ENSG00000138079	R_HMR_5959
ENSG00000021488	R_HMR_5960
ENSG00000103064	R_HMR_5960
ENSG00000138079	R_HMR_5960
ENSG00000021488	R_HMR_5961
ENSG00000103064	R_HMR_5961
ENSG00000138079	R_HMR_5961
ENSG00000021488	R_HMR_5962
ENSG00000103064	R_HMR_5962
ENSG00000138079	R_HMR_5962
ENSG00000021488	R_HMR_5963
ENSG00000103064	R_HMR_5963
ENSG00000138079	R_HMR_5963
ENSG00000021488	R_HMR_5964
ENSG00000103064	R_HMR_5964
ENSG00000138079	R_HMR_5964
ENSG00000021488	R_HMR_5965
ENSG00000103064	R_HMR_5965
ENSG00000138079	R_HMR_5965
ENSG00000021488	R_HMR_5966
ENSG00000103064	R_HMR_5966
ENSG00000138079	R_HMR_5966
ENSG00000021488	R_HMR_5967
ENSG00000103064	R_HMR_5967
ENSG00000138079	R_HMR_5967
ENSG00000021488	R_HMR_5968
ENSG00000103064	R_HMR_5968
ENSG00000138079	R_HMR_5968
ENSG00000021488	R_HMR_5969
ENSG00000103064	R_HMR_5969
ENSG00000138079	R_HMR_5969
ENSG00000021488	R_HMR_5970
ENSG00000103064	R_HMR_5970
ENSG00000138079	R_HMR_5970
ENSG00000021488	R_HMR_5971
ENSG00000103064	R_HMR_5971
ENSG00000138079	R_HMR_5971
ENSG00000021488	R_HMR_5972
ENSG00000103064	R_HMR_5972
ENSG00000138079	R_HMR_5972
ENSG00000021488	R_HMR_5973
ENSG00000103064	R_HMR_5973
ENSG00000138079	R_HMR_5973
ENSG00000021488	R_HMR_5974
ENSG00000103064	R_HMR_5974
ENSG00000138079	R_HMR_5974
ENSG00000021488	R_HMR_5975
ENSG00000103064	R_HMR_5975
ENSG00000138079	R_HMR_5975
ENSG00000021488	R_HMR_5976
ENSG00000103064	R_HMR_5976
ENSG00000138079	R_HMR_5976
ENSG00000021488	R_HMR_5977
ENSG00000103064	R_HMR_5977
ENSG00000138079	R_HMR_5977
ENSG00000021488	R_HMR_5978
ENSG00000103064	R_HMR_5978
ENSG00000138079	R_HMR_5978
ENSG00000021488	R_HMR_5979
ENSG00000103064	R_HMR_5979
ENSG00000138079	R_HMR_5979
ENSG00000021488	R_HMR_5980
ENSG00000103064	R_HMR_5980
ENSG00000138079	R_HMR_5980
ENSG00000021488	R_HMR_5981
ENSG00000103064	R_HMR_5981
ENSG00000138079	R_HMR_5981
ENSG00000021488	R_HMR_5982
ENSG00000103064	R_HMR_5982
ENSG00000138079	R_HMR_5982
ENSG00000021488	R_HMR_5983
ENSG00000103064	R_HMR_5983
ENSG00000138079	R_HMR_5983
ENSG00000021488	R_HMR_5984
ENSG00000103064	R_HMR_5984
ENSG00000138079	R_HMR_5984
ENSG00000021488	R_HMR_5985
ENSG00000103064	R_HMR_5985
ENSG00000138079	R_HMR_5985
ENSG00000021488	R_HMR_5986
ENSG00000103064	R_HMR_5986
ENSG00000138079	R_HMR_5986
ENSG00000018280	R_HMR_5987
ENSG00000110911	R_HMR_5987
ENSG00000138449	R_HMR_5987
ENSG00000103064	R_HMR_5989
ENSG00000104635	R_HMR_5989
ENSG00000110911	R_HMR_5989
ENSG00000138821	R_HMR_5989
ENSG00000139540	R_HMR_5989
ENSG00000141424	R_HMR_5989
ENSG00000141873	R_HMR_5989
ENSG00000143570	R_HMR_5989
ENSG00000147804	R_HMR_5989
ENSG00000165794	R_HMR_5989
ENSG00000196950	R_HMR_5989
ENSG00000113504	R_HMR_5990
ENSG00000124067	R_HMR_5990
ENSG00000124140	R_HMR_5990
ENSG00000140199	R_HMR_5990
ENSG00000007216	R_HMR_5994
ENSG00000141485	R_HMR_5994
ENSG00000103064	R_HMR_5996
ENSG00000158296	R_HMR_5996
ENSG00000100156	R_HMR_5998
ENSG00000108932	R_HMR_5998
ENSG00000118596	R_HMR_5998
ENSG00000141526	R_HMR_5998
ENSG00000155380	R_HMR_5998
ENSG00000168679	R_HMR_5998
ENSG00000170190	R_HMR_5998
ENSG00000100156	R_HMR_6000
ENSG00000108932	R_HMR_6000
ENSG00000118596	R_HMR_6000
ENSG00000141526	R_HMR_6000
ENSG00000155380	R_HMR_6000
ENSG00000168679	R_HMR_6000
ENSG00000170190	R_HMR_6000
ENSG00000100156	R_HMR_6001
ENSG00000108932	R_HMR_6001
ENSG00000118596	R_HMR_6001
ENSG00000141526	R_HMR_6001
ENSG00000155380	R_HMR_6001
ENSG00000168679	R_HMR_6001
ENSG00000170190	R_HMR_6001
ENSG00000100156	R_HMR_6002
ENSG00000108932	R_HMR_6002
ENSG00000118596	R_HMR_6002
ENSG00000141526	R_HMR_6002
ENSG00000155380	R_HMR_6002
ENSG00000168679	R_HMR_6002
ENSG00000170190	R_HMR_6002
ENSG00000100156	R_HMR_6003
ENSG00000108932	R_HMR_6003
ENSG00000118596	R_HMR_6003
ENSG00000141526	R_HMR_6003
ENSG00000155380	R_HMR_6003
ENSG00000168679	R_HMR_6003
ENSG00000170190	R_HMR_6003
ENSG00000100156	R_HMR_6004
ENSG00000108932	R_HMR_6004
ENSG00000118596	R_HMR_6004
ENSG00000141526	R_HMR_6004
ENSG00000155380	R_HMR_6004
ENSG00000168679	R_HMR_6004
ENSG00000170190	R_HMR_6004
ENSG00000100156	R_HMR_6005
ENSG00000108932	R_HMR_6005
ENSG00000118596	R_HMR_6005
ENSG00000141526	R_HMR_6005
ENSG00000155380	R_HMR_6005
ENSG00000168679	R_HMR_6005
ENSG00000170190	R_HMR_6005
ENSG00000100156	R_HMR_6006
ENSG00000108932	R_HMR_6006
ENSG00000118596	R_HMR_6006
ENSG00000141526	R_HMR_6006
ENSG00000155380	R_HMR_6006
ENSG00000168679	R_HMR_6006
ENSG00000170190	R_HMR_6006
ENSG00000100156	R_HMR_6007
ENSG00000108932	R_HMR_6007
ENSG00000118596	R_HMR_6007
ENSG00000141526	R_HMR_6007
ENSG00000155380	R_HMR_6007
ENSG00000168679	R_HMR_6007
ENSG00000170190	R_HMR_6007
ENSG00000100156	R_HMR_6008
ENSG00000108932	R_HMR_6008
ENSG00000118596	R_HMR_6008
ENSG00000141526	R_HMR_6008
ENSG00000155380	R_HMR_6008
ENSG00000168679	R_HMR_6008
ENSG00000170190	R_HMR_6008
ENSG00000100156	R_HMR_6009
ENSG00000108932	R_HMR_6009
ENSG00000118596	R_HMR_6009
ENSG00000141526	R_HMR_6009
ENSG00000155380	R_HMR_6009
ENSG00000168679	R_HMR_6009
ENSG00000170190	R_HMR_6009
ENSG00000100156	R_HMR_6010
ENSG00000108932	R_HMR_6010
ENSG00000118596	R_HMR_6010
ENSG00000141526	R_HMR_6010
ENSG00000155380	R_HMR_6010
ENSG00000168679	R_HMR_6010
ENSG00000170190	R_HMR_6010
ENSG00000100156	R_HMR_6011
ENSG00000108932	R_HMR_6011
ENSG00000118596	R_HMR_6011
ENSG00000141526	R_HMR_6011
ENSG00000155380	R_HMR_6011
ENSG00000168679	R_HMR_6011
ENSG00000170190	R_HMR_6011
ENSG00000100156	R_HMR_6012
ENSG00000108932	R_HMR_6012
ENSG00000118596	R_HMR_6012
ENSG00000141526	R_HMR_6012
ENSG00000155380	R_HMR_6012
ENSG00000168679	R_HMR_6012
ENSG00000170190	R_HMR_6012
ENSG00000100156	R_HMR_6013
ENSG00000108932	R_HMR_6013
ENSG00000118596	R_HMR_6013
ENSG00000141526	R_HMR_6013
ENSG00000155380	R_HMR_6013
ENSG00000168679	R_HMR_6013
ENSG00000170190	R_HMR_6013
ENSG00000100156	R_HMR_6014
ENSG00000108932	R_HMR_6014
ENSG00000118596	R_HMR_6014
ENSG00000141526	R_HMR_6014
ENSG00000155380	R_HMR_6014
ENSG00000168679	R_HMR_6014
ENSG00000170190	R_HMR_6014
ENSG00000100156	R_HMR_6015
ENSG00000108932	R_HMR_6015
ENSG00000118596	R_HMR_6015
ENSG00000141526	R_HMR_6015
ENSG00000155380	R_HMR_6015
ENSG00000168679	R_HMR_6015
ENSG00000170190	R_HMR_6015
ENSG00000100156	R_HMR_6016
ENSG00000108932	R_HMR_6016
ENSG00000118596	R_HMR_6016
ENSG00000141526	R_HMR_6016
ENSG00000155380	R_HMR_6016
ENSG00000168679	R_HMR_6016
ENSG00000170190	R_HMR_6016
ENSG00000100156	R_HMR_6017
ENSG00000108932	R_HMR_6017
ENSG00000118596	R_HMR_6017
ENSG00000141526	R_HMR_6017
ENSG00000155380	R_HMR_6017
ENSG00000168679	R_HMR_6017
ENSG00000170190	R_HMR_6017
ENSG00000100156	R_HMR_6018
ENSG00000108932	R_HMR_6018
ENSG00000118596	R_HMR_6018
ENSG00000141526	R_HMR_6018
ENSG00000155380	R_HMR_6018
ENSG00000168679	R_HMR_6018
ENSG00000170190	R_HMR_6018
ENSG00000100156	R_HMR_6019
ENSG00000108932	R_HMR_6019
ENSG00000118596	R_HMR_6019
ENSG00000141526	R_HMR_6019
ENSG00000155380	R_HMR_6019
ENSG00000168679	R_HMR_6019
ENSG00000170190	R_HMR_6019
ENSG00000100156	R_HMR_6020
ENSG00000108932	R_HMR_6020
ENSG00000118596	R_HMR_6020
ENSG00000141526	R_HMR_6020
ENSG00000155380	R_HMR_6020
ENSG00000168679	R_HMR_6020
ENSG00000170190	R_HMR_6020
ENSG00000100156	R_HMR_6021
ENSG00000108932	R_HMR_6021
ENSG00000118596	R_HMR_6021
ENSG00000141526	R_HMR_6021
ENSG00000155380	R_HMR_6021
ENSG00000168679	R_HMR_6021
ENSG00000170190	R_HMR_6021
ENSG00000100156	R_HMR_6022
ENSG00000108932	R_HMR_6022
ENSG00000118596	R_HMR_6022
ENSG00000141526	R_HMR_6022
ENSG00000155380	R_HMR_6022
ENSG00000168679	R_HMR_6022
ENSG00000170190	R_HMR_6022
ENSG00000100156	R_HMR_6023
ENSG00000108932	R_HMR_6023
ENSG00000118596	R_HMR_6023
ENSG00000141526	R_HMR_6023
ENSG00000155380	R_HMR_6023
ENSG00000168679	R_HMR_6023
ENSG00000170190	R_HMR_6023
ENSG00000100156	R_HMR_6024
ENSG00000108932	R_HMR_6024
ENSG00000118596	R_HMR_6024
ENSG00000141526	R_HMR_6024
ENSG00000155380	R_HMR_6024
ENSG00000168679	R_HMR_6024
ENSG00000170190	R_HMR_6024
ENSG00000100156	R_HMR_6025
ENSG00000108932	R_HMR_6025
ENSG00000118596	R_HMR_6025
ENSG00000141526	R_HMR_6025
ENSG00000155380	R_HMR_6025
ENSG00000168679	R_HMR_6025
ENSG00000170190	R_HMR_6025
ENSG00000100156	R_HMR_6026
ENSG00000108932	R_HMR_6026
ENSG00000118596	R_HMR_6026
ENSG00000141526	R_HMR_6026
ENSG00000155380	R_HMR_6026
ENSG00000168679	R_HMR_6026
ENSG00000170190	R_HMR_6026
ENSG00000100156	R_HMR_6027
ENSG00000108932	R_HMR_6027
ENSG00000118596	R_HMR_6027
ENSG00000141526	R_HMR_6027
ENSG00000155380	R_HMR_6027
ENSG00000168679	R_HMR_6027
ENSG00000170190	R_HMR_6027
ENSG00000100156	R_HMR_6028
ENSG00000108932	R_HMR_6028
ENSG00000118596	R_HMR_6028
ENSG00000141526	R_HMR_6028
ENSG00000155380	R_HMR_6028
ENSG00000168679	R_HMR_6028
ENSG00000170190	R_HMR_6028
ENSG00000100156	R_HMR_6029
ENSG00000108932	R_HMR_6029
ENSG00000118596	R_HMR_6029
ENSG00000141526	R_HMR_6029
ENSG00000155380	R_HMR_6029
ENSG00000168679	R_HMR_6029
ENSG00000170190	R_HMR_6029
ENSG00000100156	R_HMR_6030
ENSG00000108932	R_HMR_6030
ENSG00000118596	R_HMR_6030
ENSG00000141526	R_HMR_6030
ENSG00000155380	R_HMR_6030
ENSG00000168679	R_HMR_6030
ENSG00000170190	R_HMR_6030
ENSG00000100156	R_HMR_6031
ENSG00000108932	R_HMR_6031
ENSG00000118596	R_HMR_6031
ENSG00000141526	R_HMR_6031
ENSG00000155380	R_HMR_6031
ENSG00000168679	R_HMR_6031
ENSG00000170190	R_HMR_6031
ENSG00000100156	R_HMR_6032
ENSG00000108932	R_HMR_6032
ENSG00000118596	R_HMR_6032
ENSG00000141526	R_HMR_6032
ENSG00000155380	R_HMR_6032
ENSG00000168679	R_HMR_6032
ENSG00000170190	R_HMR_6032
